run_id,method,track,data_seed,model_seed,noise_level,forecast_horizon_lt,full_forecast_horizon_lt,full_horizon_vpt_censoring_fraction,full_horizon_restricted_mean_vpt_lt,restricted_mean_vpt_lt,median_vpt_lt,vpt_censoring_fraction,mean_normalized_squared_error,inference_wall_time_seconds,inference_seconds_per_trajectory,vector_field_evaluations,surrogate_evaluations,integration_internal_step,training_vector_field_evaluations,training_wall_time_seconds,parameter_count,optimizer_updates,peak_gpu_memory_bytes,parameter_relative_error,coefficient_relative_error,median_nrmse_auc_0_1LT,median_nrmse_auc_0_2LT,median_nrmse_auc_0_5LT,median_pinn_in_domain_auc_0_2LT,median_pinn_extrapolation_auc_2_5LT,stability_fraction,rq_mmd,covariance_relative_error,wasserstein_x,wasserstein_y,wasserstein_z,lyapunov_spectrum,lyapunov_spectrum_relative_error
sindy_weighted__d3__m0__n0.01__k4,sindy_weighted,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.045864326487437,5.045864326487437,5.19743721540325,0.0,1.408448430638291,5.461748123168945,0.0426699072122573,12544000,0,0.001,0,0.5013909451663494,30,1,0,nan,0.0213718357899535,0.002216772888109,0.0065894876570392,0.0680542326512494,0.0065894876570392,0.1021631906005769,1.0,0.0012818550750663,0.0023887720480705,0.0449833066462574,0.0548533721157814,0.0422888036704783,"[1.0035826273272364, -0.02366471598702855, -14.605333744799939]",0.0066092369053721
sindy_weighted__d3__m0__n0.01__k64,sindy_weighted,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.320679390147888,5.320679390147888,5.284213407927558,0.0,1.3848776228839483,5.533790823072195,0.0432327408052515,12544000,0,0.001,0,0.5019548460841179,30,1,0,nan,0.010309257796257,0.001964403343476,0.0055994498055847,0.0546060513928585,0.0055994498055847,0.0826988245221259,1.0,0.0010232130422413,0.0082754503385684,0.0907652600481285,0.0879429695891124,0.1400971687111631,"[0.845122273310784, 0.006958737582674577, -14.454682436515839]",0.0098935172760716
sindy_strong__d4__m0__n0.01__k1,sindy_strong,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,4.917055915709168,4.917055915709168,4.85033244530602,0.0,1.4494101040549296,5.316821161657572,0.0415376653254497,12295680,0,0.001,0,0.5038105631247163,30,1,0,nan,0.0336614475120788,0.0027294518118001,0.0073755283570175,0.0839875272202736,0.0073755283570175,0.1315259140628741,1.0,0.0008826599927744,0.003969866617974,0.0246417248861214,0.0331158083637336,0.032889930175156,"[0.75168406850999, 0.09566424247107803, -14.423931271833064]",0.0167563571340478
sindy_strong__d4__m0__n0.01__k16,sindy_strong,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,5.019817196330058,5.019817196330058,5.106093854851348,0.0,1.447019453566703,5.663204535841942,0.0442437854362651,12295680,0,0.001,0,0.4649409307166934,30,1,0,nan,0.0102593155038871,0.0020765302028412,0.006180152013145,0.0726568127793807,0.006180152013145,0.1048394938813837,1.0,0.0009388573519015,0.0117031584083508,0.2858087774999017,0.2836531399516047,0.0191672497085174,"[0.9623970989004698, -0.029939188067847525, -14.50670914605032]",0.0065196252468733
sindy_strong__d4__m0__n0.01__k4,sindy_strong,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,4.8431248832624725,4.8431248832624725,4.722451740533357,0.0,1.4395123306873068,5.1423611007630825,0.0401746960997115,12295680,0,0.001,0,0.5086402585729957,30,1,0,nan,0.009078069523116,0.0026388180363435,0.0076799956408193,0.0866424813721623,0.0076799956408193,0.1221698018668294,1.0,0.0008088236619478,0.0031162582999948,0.0739601338296896,0.0835937156593506,0.0441243667051437,"[0.912071182881849, 0.00581589682139616, -14.512663978940836]",0.0047522022230213
sindy_strong__d4__m0__n0.01__k64,sindy_strong,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,5.018461318321865,5.018461318321865,5.101526686823751,0.0,1.409923863969759,5.601192086935043,0.04375931317918,12295680,0,0.001,0,0.5024967771023512,30,1,0,nan,0.0072191790669437,0.0019830829296983,0.0061493448862667,0.0694230739436743,0.0061493448862667,0.1014555827760868,1.0,0.0001111098636892,0.0034493277337214,0.0515810064399247,0.0691883214478762,0.030398143334171,"[0.7529054262854651, 0.09123315550221152, -14.433477046366827]",0.0161685589713236
sindy_weighted__d4__m0__n0.01__k1,sindy_weighted,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,4.118586492884765,4.118586492884765,4.041943704421684,0.0,1.510012549369425,5.679543828591704,0.0443714361608726,12295680,0,0.001,0,0.4980366881936788,30,1,0,nan,0.0625643451933036,0.0056894950056701,0.017872763891512,0.1838247852119643,0.017872763891512,0.2623958196921018,1.0,0.0002244771493296,0.014464754245218,0.2895116984380668,0.2873596119543112,0.1315980446114962,"[0.804824836018703, 0.04317424535288907, -14.340923332860593]",0.0183150105487416
sindy_weighted__d4__m0__n0.01__k16,sindy_weighted,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,4.870099719425456,4.870099719425456,4.9097056296647565,0.0,1.431733910912865,5.341408057138324,0.0417297504463931,12295680,0,0.001,0,0.5638803746551275,30,1,0,nan,0.0119049062508605,0.0023836246913297,0.0071458934542169,0.0881382214419116,0.0071458934542169,0.13318501172615,1.0,0.0008397489221776,0.0019730026755851,0.0449668348044699,0.060216277471491,0.0320730053008335,"[0.8568697840693089, 0.026085033688153573, -14.44054360466635]",0.0105561895641337
sindy_weighted__d4__m0__n0.01__k4,sindy_weighted,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,4.940105841848437,4.940105841848437,5.042153502465015,0.0,1.410376681066942,5.466730134561658,0.0427088291762629,12295680,0,0.001,0,0.4981701914221048,30,1,0,nan,0.0137973757112075,0.0024451884924798,0.0066712163134664,0.0726927217266216,0.0066712163134664,0.1073156709845393,1.0,0.0005168849772965,0.0013654455838258,0.0445940696911961,0.0581347872603616,0.0265721003210554,"[0.7317796370246926, 0.049273382242669896, -14.350309872581672]",0.0204086095961543
sindy_weighted__d4__m0__n0.01__k64,sindy_weighted,state_only_dynamics,4,0,0.01,21.14598796776542,21.14598796776542,0.0,5.101740772825046,5.101740772825046,5.165467039210084,0.0,1.4169926193814697,5.373872188851237,0.0419833764754002,12295680,0,0.001,0,0.5648087542504072,30,1,0,nan,0.0075456338058378,0.0017694618705165,0.0055723592056761,0.065142677794637,0.0055723592056761,0.0963740009513952,1.0,0.0013171677988157,0.0061209633305046,0.1545049518123187,0.1527899710377533,0.0291637712379637,"[0.958916799746395, -0.030842117684464113, -14.514104667326098]",0.0060232891215525
sindy_strong__d5__m0__n0.01__k1,sindy_strong,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.57915684366756,4.57915684366756,4.526063515346767,0.0,1.472199607968941,5.401189085096121,0.0421967897273134,12581888,0,0.001,0,0.453814709559083,30,1,0,nan,0.0238409067745685,0.0026979048335612,0.0081997241929187,0.1159255278455248,0.0081997241929187,0.1848500254958618,1.0,0.0001264572508368,0.0060637462279512,0.0326205142403513,0.0320579364025887,0.0602556496109735,"[0.8649414930992445, 0.006183735175072948, -14.480710766323075]",0.0076899952165475
sindy_strong__d5__m0__n0.01__k16,sindy_strong,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.687841170324237,4.687841170324237,4.6585113881470255,0.0,1.462757986025951,5.748710811138153,0.0449118032120168,12581888,0,0.001,0,0.5234659621492028,30,1,0,nan,0.0108396748659379,0.0026969083930318,0.0066714071850843,0.0955240420844765,0.0066714071850843,0.151265693929507,1.0,0.000496874302668,0.0156466886229486,0.39076790393306,0.3988475711013439,0.0394913917048573,"[0.9203311130119867, -0.036881925424541676, -14.452931586743498]",0.0092336624368988
sindy_strong__d5__m0__n0.01__k4,sindy_strong,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.931685125797559,4.931685125797559,4.722451740533357,0.0,1.4526067657333872,5.297425735741854,0.0413861385604832,12581888,0,0.001,0,0.5071680685505271,30,1,0,nan,0.023975407159841,0.0029992829420573,0.0083668105045442,0.1011615464719052,0.0083668105045442,0.1599431322238901,1.0,6.183479908594691e-05,0.0127728649469271,0.315002765587121,0.3186752506201265,0.0768675120482839,"[0.9400133435238448, -0.04997744586200982, -14.461862442595447]",0.0091368287112624
sindy_strong__d5__m0__n0.01__k64,sindy_strong,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.607273471837443,4.607273471837443,4.48495900309841,0.0,1.479923544771966,5.548137096688151,0.0433448210678761,12581888,0,0.001,0,0.5674255257472396,30,1,0,nan,0.0110698316972103,0.0026450931100889,0.0077529982284508,0.1212851154570614,0.0077529982284508,0.1772577024060485,1.0,0.000313274816317,0.0215988796671049,0.5123834010828351,0.5141774509566723,0.0282551681157511,"[0.9770318718512837, -0.06995200807397647, -14.476744016949747]",0.0097459231258388
sindy_weighted__d5__m0__n0.01__k1,sindy_weighted,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.257956479726847,4.257956479726847,4.361645466353343,0.0,1.5239055800293335,5.374185716733336,0.0419858259119791,12581888,0,0.001,0,0.4459156729280948,30,1,0,nan,0.0209517227152188,0.0051319577568367,0.0123286341196358,0.1519011448184206,0.0123286341196358,0.2408133806418586,1.0,0.0003746136962452,0.0066407817247777,0.1263355808582426,0.1348747138238475,0.0374423513705752,"[0.9767933814193699, -0.06243713583218955, -14.609366368038955]",0.0064571265201314
sindy_weighted__d5__m0__n0.01__k16,sindy_weighted,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.332601132177855,4.332601132177855,4.302272281994606,0.0,1.5091220041913556,5.631292747333646,0.0439944745885441,12581888,0,0.001,0,0.525371870957315,30,1,0,nan,0.0166719300770471,0.0030996135042972,0.0099189616750454,0.1444537198019007,0.0099189616750454,0.2159825916447511,1.0,0.0004269769913014,0.0128979960591975,0.3121272637892773,0.3154660311018991,0.0690927391733348,"[0.9109188909459491, -0.06776062537526013, -14.40075614834277]",0.0132882174206012
sindy_weighted__d5__m0__n0.01__k4,sindy_weighted,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.814151911087415,4.814151911087415,4.594571035760693,0.0,1.4927769859223083,5.668505188077688,0.0442851967818569,12581888,0,0.001,0,0.5078857941552997,30,1,0,nan,0.0222680871290584,0.0030221966816272,0.0082188411883366,0.0856813465118932,0.0082188411883366,0.1305525278877949,1.0,0.0007931326552355,0.0103082357460336,0.2425934989190721,0.2590305279916157,0.0858816701653395,"[0.9162449263421595, -0.0336990178902076, -14.455234098403423]",0.0090115290732921
sindy_weighted__d5__m0__n0.01__k64,sindy_weighted,state_only_dynamics,5,0,0.01,21.6301077786905,21.6301077786905,0.0,4.361431380352049,4.361431380352049,4.398182810574103,0.0,1.499615704846906,5.493636654689908,0.0429190363647649,12581888,0,0.001,0,0.5121709387749434,30,1,0,nan,0.0133812034977773,0.0030428874854188,0.0091349531589645,0.1402448860110773,0.0091349531589645,0.2202326621531948,1.0,0.0006503132571433,0.0114640600265347,0.2672797051554232,0.2722199942010996,0.0700763880035534,"[0.8858782641074429, 0.00018848335829947064, -14.452612428654314]",0.009053132509671
sindy_strong__d1__m0__n0.05__k1,sindy_strong,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,1.6606651120338454,1.6606651120338454,1.30164288786461,0.0,inf,12.01560360006988,0.0938719031255459,12516864,0,0.001,0,0.8937576953321695,60,1,0,nan,0.6085771248752415,0.0804892280837403,0.3566852359440968,0.858224408720395,0.3566852359440968,1.2305181605406377,0.53125,0.0118054602793129,0.1035419444042262,2.150808102591082,2.085545547936759,1.1246444160995386,"[0.9366130285151253, 0.03513249711829432, -4.402715892442263]",0.6967112153946871
sindy_strong__d1__m0__n0.05__k16,sindy_strong,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,2.889732845459952,2.889732845459952,2.8818830254125225,0.0,1.610363363614938,12.9102876316756,0.1008616221224656,12516864,0,0.001,0,0.9970741774886848,60,1,0,nan,0.5967965608637334,0.0302228367082908,0.0660410013715892,0.4694146440166646,0.0660410013715892,0.7334208860542909,1.0,0.0015508002438533,0.0333763913580388,0.2623973424385973,0.2516550468176227,0.4349774935121901,"[0.9466442103728371, 0.012761314026730773, -5.788583273913124]",0.6018565757751667
sindy_strong__d1__m0__n0.05__k4,sindy_strong,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,2.7109710343798614,2.7109710343798614,2.708330640363908,0.0,1.666786912957693,12.996235037222505,0.1015330862283008,12516864,0,0.001,0,0.985182972624898,60,1,0,nan,0.5467126690594926,0.034591622216098,0.081876332190254,0.5026725304600026,0.081876332190254,0.7712184756554084,1.0,0.0012808837546312,0.0273043506830676,0.4167846566999778,0.3763225755138218,0.2930482261269559,"[0.7973874762004218, 0.018218852764032564, -5.488887690803336]",0.6224157769883227
sindy_strong__d1__m0__n0.05__k64,sindy_strong,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,2.8087369749705697,2.8087369749705697,2.7768381607778347,0.0,1.6414588703172552,12.752421271055937,0.0996282911801245,12516864,0,0.001,0,0.9702696856111288,60,1,0,nan,0.6029147473448344,0.0266754364594851,0.0640425195031137,0.4957002052546753,0.0640425195031137,0.7858543455255529,1.0,0.0006459382442407,0.0424139015574467,0.5153406541657979,0.543814374774664,0.5130779072130808,"[0.9881470727267279, -0.013964643686720568, -5.965358546077403]",0.5897758364512067
sindy_weighted__d1__m0__n0.05__k1,sindy_weighted,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,1.792328002829361,1.792328002829361,1.7309566824585516,0.0,inf,11.5858289077878,0.0905142883420921,12516864,0,0.001,0,0.9891265798360108,60,1,0,nan,0.8206667797638618,0.0622294615523686,0.1990382761652201,0.7905511152193858,0.1990382761652201,1.189590955734845,0.8203125,0.0500369844677377,0.1976696581743016,3.6609010032257623,3.647815409248459,2.159272845563859,"[1.1469234598885298, 0.0024205843947526454, -4.770397681945384]",0.6717303198121947
sindy_weighted__d1__m0__n0.05__k16,sindy_weighted,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,2.663658028093993,2.663658028093993,2.6352559519223857,0.0,inf,12.56935071758926,0.098198052481166,12516864,0,0.001,0,0.8893437283113599,60,1,0,nan,0.6392044973144858,0.0289840363623462,0.0754526766030002,0.5439864777660505,0.0754526766030002,0.8486979686048068,0.9921875,0.0004334339266187,0.0390787309479466,0.3022686773062737,0.2808010184228918,0.4394086490440048,"[1.0969949711129094, -0.05866663900047457, -5.807447971073611]",0.6007063419753765
sindy_weighted__d1__m0__n0.05__k4,sindy_weighted,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,1.9867180920038785,1.9867180920038785,1.8908075634243808,0.0,inf,11.762992734089494,0.0918983807350741,12516864,0,0.001,0,0.9753307262435555,60,1,0,nan,0.6640549829501667,0.0436299816588508,0.1421136309730993,0.6853243482763547,0.1421136309730993,1.1067559920535994,0.71875,0.0167433883584184,0.1145598609007471,2.3528069690877063,2.3134072284859704,1.0704399062587586,"[0.8324965251453725, -0.0034751210025962117, -5.417590619698085]",0.6272684938368657
sindy_weighted__d1__m0__n0.05__k64,sindy_weighted,state_only_dynamics,1,0,0.05,21.520495746028217,21.520495746028217,0.0,2.7409430745609544,2.7409430745609544,2.644390287977576,0.0,1.6347755898772116,12.628845294937491,0.0986628538666991,12516864,0,0.001,0,1.092108835466206,60,1,0,nan,0.6010846257678406,0.0278272704092773,0.0667439865454956,0.5068988282769588,0.0667439865454956,0.7947710105668853,1.0,0.0016264466490749,0.0314022975946626,0.3324754565437984,0.314443538257815,0.3760536903981217,"[0.8276928744113687, 0.015050296348144906, -5.847204684590361]",0.5978690386260065
sindy_strong__d2__m0__n0.05__k1,sindy_strong,state_only_dynamics,2,0,0.05,20.92676390244085,20.92676390244085,0.0,2.7123982743884847,2.7123982743884847,2.744867984584669,0.0,1.6551430881335296,12.270783212035894,0.0958654938440304,12165632,0,0.001,0,0.9981402177363634,60,1,0,nan,0.7186121010022659,0.04326289480234,0.0896671767366842,0.5553241779108717,0.0896671767366842,0.8325660628582585,1.0,0.0004970119817375,0.0221090944905319,0.3139579011408585,0.2865057033875591,0.1798708602406242,"[1.0198893758597343, -0.028614687870346774, -5.731583693441408]",0.6058004953620185
sindy_strong__d2__m0__n0.05__k16,sindy_strong,state_only_dynamics,2,0,0.05,20.92676390244085,20.92676390244085,0.0,3.123657482873339,3.123657482873339,3.2244206274821563,0.0,1.6052068899487388,12.26376200467348,0.0958106406615115,12165632,0,0.001,0,0.8976991642266512,60,1,0,nan,0.6322370911289166,0.0325190673736636,0.0565106961783992,0.3880905502920382,0.0565106961783992,0.6114078939011495,1.0,0.000582612318895,0.0171455994693711,0.4033937619967199,0.3836883278511267,0.1592593217038891,"[1.0770996322197164, -0.08027511756872142, -5.710248383323977]",0.6073426924814668
