method,metric,estimate,ci_lower,ci_upper,bootstrap_resamples,bootstrap_seed,track,noise_level
node_soft_dtw,training_wall_time_seconds,1258.1313668400048,1216.984544562002,1299.4852715417587,10000,2026,state_only_dynamics,0.001
node_strong,training_wall_time_seconds,19.412872089569767,11.810749732147281,32.67803749428441,10000,2026,state_only_dynamics,0.001
node_weak,training_wall_time_seconds,21.791914804155628,16.616167029778783,30.71536252835765,10000,2026,state_only_dynamics,0.001
sindy_strong,training_wall_time_seconds,1.066569437024494,1.0352322097852205,1.092266574034778,10000,2026,state_only_dynamics,0.001
sindy_weak,training_wall_time_seconds,1.2051872885475556,1.1735827761143447,1.2293256503731633,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,training_wall_time_seconds,1.0912507846330604,1.0823049864095324,1.1009365086692076,10000,2026,state_only_dynamics,0.001
sindy_weighted,training_wall_time_seconds,1.0561114148547253,1.0202326619283608,1.090556137212552,10000,2026,state_only_dynamics,0.001
node_soft_dtw,inference_seconds_per_trajectory,0.16043246926468177,0.13840885271427394,0.1862189857343037,10000,2026,state_only_dynamics,0.001
node_strong,inference_seconds_per_trajectory,0.14096406428046365,0.1309191198376114,0.1613090339690582,10000,2026,state_only_dynamics,0.001
node_weak,inference_seconds_per_trajectory,0.13586376130406277,0.13114211999289785,0.14147178448928266,10000,2026,state_only_dynamics,0.001
sindy_strong,inference_seconds_per_trajectory,0.09699873887681552,0.09548929757618073,0.09877950296295844,10000,2026,state_only_dynamics,0.001
sindy_weak,inference_seconds_per_trajectory,0.04225934122029376,0.04141026959022075,0.04299197364811937,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,inference_seconds_per_trajectory,0.040010600952761356,0.03951053294418665,0.040509332237755456,10000,2026,state_only_dynamics,0.001
sindy_weighted,inference_seconds_per_trajectory,0.09773240414797325,0.09561026407876243,0.10013737220283167,10000,2026,state_only_dynamics,0.001
node_soft_dtw,vpt_restricted_lt,2.1240613980337155,1.7949475829285215,2.448006225574344,10000,2026,state_only_dynamics,0.01
node_strong,vpt_restricted_lt,2.4680405125120597,2.2052822966977907,2.7380935898837313,10000,2026,state_only_dynamics,0.01
node_weak,vpt_restricted_lt,2.6061307408130765,2.331762046465323,2.8504266556224596,10000,2026,state_only_dynamics,0.01
sindy_strong,vpt_restricted_lt,4.780697405285281,4.573184676788149,4.998732579682679,10000,2026,state_only_dynamics,0.01
sindy_weak,vpt_restricted_lt,6.488989516406892,6.232472383276975,6.673541283391942,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,vpt_restricted_lt,6.166932808461003,5.7320379107499875,6.5687287020686815,10000,2026,state_only_dynamics,0.01
sindy_weighted,vpt_restricted_lt,4.822058820735189,4.5259774051995825,5.132812382496118,10000,2026,state_only_dynamics,0.01
node_soft_dtw,nrmse_auc_0_1LT,0.10679356161129643,0.0677001808178429,0.1564682921188681,10000,2026,state_only_dynamics,0.01
node_strong,nrmse_auc_0_1LT,0.07169256638042834,0.05728963751824391,0.08718525013536936,10000,2026,state_only_dynamics,0.01
node_weak,nrmse_auc_0_1LT,0.06310421019449415,0.05139983243031183,0.07622414855826343,10000,2026,state_only_dynamics,0.01
sindy_strong,nrmse_auc_0_1LT,0.005387971810257314,0.003924600436771191,0.007124377011451607,10000,2026,state_only_dynamics,0.01
sindy_weak,nrmse_auc_0_1LT,0.0013990961767266696,0.0010540356430356489,0.0017180153299845243,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,nrmse_auc_0_1LT,0.0018926712860111684,0.00125837693176371,0.00256646954924605,10000,2026,state_only_dynamics,0.01
sindy_weighted,nrmse_auc_0_1LT,0.005743510374472729,0.004152308579535475,0.007883821699949368,10000,2026,state_only_dynamics,0.01
node_soft_dtw,nrmse_auc_0_2LT,0.24824459087143622,0.1716974572642575,0.34236809247724215,10000,2026,state_only_dynamics,0.01
node_strong,nrmse_auc_0_2LT,0.1824299171588467,0.14822654389696288,0.22124525059402017,10000,2026,state_only_dynamics,0.01
node_weak,nrmse_auc_0_2LT,0.16631868547574982,0.13338188963452652,0.21273300608962645,10000,2026,state_only_dynamics,0.01
sindy_strong,nrmse_auc_0_2LT,0.01719801629156353,0.012353614660809014,0.02264061099448167,10000,2026,state_only_dynamics,0.01
sindy_weak,nrmse_auc_0_2LT,0.0045844467739563815,0.0034113653839764066,0.005935403061745426,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,nrmse_auc_0_2LT,0.005882811164050488,0.004057882740765341,0.007679571179109686,10000,2026,state_only_dynamics,0.01
sindy_weighted,nrmse_auc_0_2LT,0.01806412283234342,0.01244506852993288,0.024973773447864858,10000,2026,state_only_dynamics,0.01
node_soft_dtw,nrmse_auc_0_5LT,0.6663082829862824,0.5790064569821102,0.7581837784657434,10000,2026,state_only_dynamics,0.01
node_strong,nrmse_auc_0_5LT,0.5858836083387051,0.5242500588395381,0.6511992744748719,10000,2026,state_only_dynamics,0.01
node_weak,nrmse_auc_0_5LT,0.5606536766364111,0.4982458577201886,0.6317928574392306,10000,2026,state_only_dynamics,0.01
sindy_strong,nrmse_auc_0_5LT,0.12814496778279674,0.10590454278375343,0.15112680797157454,10000,2026,state_only_dynamics,0.01
sindy_weak,nrmse_auc_0_5LT,0.03726855825649068,0.02892307325797554,0.04784001191110035,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,nrmse_auc_0_5LT,0.044011220320583945,0.028355112728066692,0.06141657201643264,10000,2026,state_only_dynamics,0.01
sindy_weighted,nrmse_auc_0_5LT,0.1323298226113536,0.09968597818539873,0.1661153857852787,10000,2026,state_only_dynamics,0.01
node_soft_dtw,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
node_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
node_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
sindy_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
sindy_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
sindy_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.01
node_soft_dtw,rq_mmd,0.00250191943843182,0.001403544141701829,0.003882269919194633,10000,2026,state_only_dynamics,0.01
node_strong,rq_mmd,0.00143088920499776,0.0008382708646657435,0.0023304361129862904,10000,2026,state_only_dynamics,0.01
node_weak,rq_mmd,0.0014343495968548803,0.0008890119345957252,0.002243099711210532,10000,2026,state_only_dynamics,0.01
sindy_strong,rq_mmd,0.0006528453173713602,0.00022921491777408,0.00121646106303118,10000,2026,state_only_dynamics,0.01
sindy_weak,rq_mmd,0.0008606968282834399,0.0004884692248507198,0.0015162510396070198,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,rq_mmd,0.0007238830463491002,0.00046685604245527994,0.00091489081326594,10000,2026,state_only_dynamics,0.01
sindy_weighted,rq_mmd,0.00112892643249108,0.00085826412249738,0.00135892609108024,10000,2026,state_only_dynamics,0.01
node_soft_dtw,wasserstein_x,0.7315005842983958,0.5067651317776156,0.9763039227109539,10000,2026,state_only_dynamics,0.01
node_strong,wasserstein_x,0.5042031253012557,0.30433458710061906,0.7223055929123231,10000,2026,state_only_dynamics,0.01
node_weak,wasserstein_x,0.5547344916302531,0.35633175326381006,0.7701994787044056,10000,2026,state_only_dynamics,0.01
sindy_strong,wasserstein_x,0.30218266377946507,0.1132562372127843,0.49110909034614575,10000,2026,state_only_dynamics,0.01
sindy_weak,wasserstein_x,0.08108708781878587,0.046086810762069406,0.11752616755978451,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,wasserstein_x,0.15641826746460033,0.06708398060839585,0.3090889709377214,10000,2026,state_only_dynamics,0.01
sindy_weighted,wasserstein_x,0.17315537742662399,0.10621711558578142,0.2400936392674665,10000,2026,state_only_dynamics,0.01
node_soft_dtw,wasserstein_y,0.7476332663971121,0.5295289733720581,0.9869686555339938,10000,2026,state_only_dynamics,0.01
node_strong,wasserstein_y,0.4949440072230165,0.29998503133764437,0.7053596587334411,10000,2026,state_only_dynamics,0.01
node_weak,wasserstein_y,0.5646558706581324,0.36903883004293275,0.7708549353541715,10000,2026,state_only_dynamics,0.01
sindy_strong,wasserstein_y,0.3109275551505262,0.1220911696197966,0.4997639406812557,10000,2026,state_only_dynamics,0.01
sindy_weak,wasserstein_y,0.08971814198611157,0.05417254473468695,0.12963110979340353,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,wasserstein_y,0.15836553951977714,0.06701669487737208,0.31716281907696714,10000,2026,state_only_dynamics,0.01
sindy_weighted,wasserstein_y,0.17833043847183544,0.10964317551765786,0.247017701426013,10000,2026,state_only_dynamics,0.01
node_soft_dtw,wasserstein_z,0.36698898152565107,0.27806561264905366,0.45953052591649435,10000,2026,state_only_dynamics,0.01
node_strong,wasserstein_z,0.1263959931479238,0.09016780052565404,0.17592535336101722,10000,2026,state_only_dynamics,0.01
node_weak,wasserstein_z,0.17949558265737137,0.11448827134506193,0.2561240554142363,10000,2026,state_only_dynamics,0.01
sindy_strong,wasserstein_z,0.05764277483898523,0.030168413918594483,0.09589921963587772,10000,2026,state_only_dynamics,0.01
sindy_weak,wasserstein_z,0.08659150328817083,0.04226468732041432,0.13317425647101622,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,wasserstein_z,0.06729353376396843,0.03404551079914421,0.10722901886054068,10000,2026,state_only_dynamics,0.01
sindy_weighted,wasserstein_z,0.07037261786400931,0.0400034150162515,0.10656345350017114,10000,2026,state_only_dynamics,0.01
node_soft_dtw,covariance_relative_error,0.05082687051806926,0.03575953835761899,0.07485861065333257,10000,2026,state_only_dynamics,0.01
node_strong,covariance_relative_error,0.02350839319660268,0.01886914716467711,0.029424363062913718,10000,2026,state_only_dynamics,0.01
node_weak,covariance_relative_error,0.02458042334471703,0.017585344986705692,0.031488817972683505,10000,2026,state_only_dynamics,0.01
sindy_strong,covariance_relative_error,0.013302564404749957,0.006072887944167179,0.020532240865332736,10000,2026,state_only_dynamics,0.01
sindy_weak,covariance_relative_error,0.005353327146172261,0.0034195664878150394,0.00735198303607148,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,covariance_relative_error,0.007806631119023638,0.003970575811518641,0.013222674600947015,10000,2026,state_only_dynamics,0.01
sindy_weighted,covariance_relative_error,0.00858016667028092,0.006785995291992481,0.010374338048569359,10000,2026,state_only_dynamics,0.01
node_soft_dtw,lyapunov_spectrum_relative_error,0.13410523741429298,0.10063858198898483,0.16923184639214248,10000,2026,state_only_dynamics,0.01
node_strong,lyapunov_spectrum_relative_error,0.5083541140492212,0.5017360406231071,0.5155250542597913,10000,2026,state_only_dynamics,0.01
node_weak,lyapunov_spectrum_relative_error,0.42730636810141825,0.4167786562508935,0.4364501259186289,10000,2026,state_only_dynamics,0.01
sindy_strong,lyapunov_spectrum_relative_error,0.0085263053544715,0.005309367801233779,0.012474668789916302,10000,2026,state_only_dynamics,0.01
sindy_weak,lyapunov_spectrum_relative_error,0.00812432739491728,0.004650477638435261,0.013015453846164822,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,lyapunov_spectrum_relative_error,0.005629250663210699,0.0035391001990790604,0.00866998145245312,10000,2026,state_only_dynamics,0.01
sindy_weighted,lyapunov_spectrum_relative_error,0.007515321956939962,0.005515156707418078,0.00926670329605352,10000,2026,state_only_dynamics,0.01
sindy_strong,coefficient_relative_error,0.00857022194069082,0.00754980773610048,0.009866664979773681,10000,2026,state_only_dynamics,0.01
sindy_weak,coefficient_relative_error,0.004162845887914421,0.0023768928105855603,0.005948798965243279,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,coefficient_relative_error,0.00653407695711838,0.003652170142242799,0.010790638505844281,10000,2026,state_only_dynamics,0.01
sindy_weighted,coefficient_relative_error,0.00948837003540076,0.0074652830150441375,0.011599700419085339,10000,2026,state_only_dynamics,0.01
node_soft_dtw,training_wall_time_seconds,1263.7198378007859,1207.764095257766,1314.535741313817,10000,2026,state_only_dynamics,0.01
node_strong,training_wall_time_seconds,25.262190704916915,12.059778245280809,38.68743077190593,10000,2026,state_only_dynamics,0.01
node_weak,training_wall_time_seconds,26.2858761344105,17.536092159130302,35.1626606519272,10000,2026,state_only_dynamics,0.01
sindy_strong,training_wall_time_seconds,0.5516107410813371,0.5354666297913839,0.5650142109828691,10000,2026,state_only_dynamics,0.01
sindy_weak,training_wall_time_seconds,1.215049791149795,1.182043533056664,1.2416565242704625,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,training_wall_time_seconds,1.0877715887501835,1.0803635950696964,1.0960525223876658,10000,2026,state_only_dynamics,0.01
sindy_weighted,training_wall_time_seconds,0.5448737472916643,0.5272249181444446,0.56101749901815,10000,2026,state_only_dynamics,0.01
node_soft_dtw,inference_seconds_per_trajectory,0.14707762736167446,0.13072578679988509,0.17176220583462656,10000,2026,state_only_dynamics,0.01
node_strong,inference_seconds_per_trajectory,0.14691681106147977,0.13105629773854163,0.17338176155322188,10000,2026,state_only_dynamics,0.01
node_weak,inference_seconds_per_trajectory,0.134768065980946,0.13071190713982406,0.14054505219406563,10000,2026,state_only_dynamics,0.01
sindy_strong,inference_seconds_per_trajectory,0.04184327729259769,0.041189677818862604,0.04246833106961272,10000,2026,state_only_dynamics,0.01
sindy_weak,inference_seconds_per_trajectory,0.04177282091889836,0.04094526859172518,0.04263867606826044,10000,2026,state_only_dynamics,0.01
sindy_weak_weighted,inference_seconds_per_trajectory,0.040141050592743886,0.03947477655229396,0.04077183975772633,10000,2026,state_only_dynamics,0.01
sindy_weighted,inference_seconds_per_trajectory,0.042537883268475164,0.041482031683747936,0.04353293533647952,10000,2026,state_only_dynamics,0.01
node_soft_dtw,vpt_restricted_lt,1.352861774307411,1.2112661256085466,1.5226875167568439,10000,2026,state_only_dynamics,0.05
node_strong,vpt_restricted_lt,1.9643484836020528,1.7146816267668838,2.2467043698480618,10000,2026,state_only_dynamics,0.05
node_weak,vpt_restricted_lt,1.8245360523572975,1.610421149453599,2.0619614716384955,10000,2026,state_only_dynamics,0.05
sindy_strong,vpt_restricted_lt,3.0368670179489454,2.8238175497116824,3.241376833467938,10000,2026,state_only_dynamics,0.05
sindy_weak,vpt_restricted_lt,4.7630281739785225,4.623399737758209,4.915439804272735,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,vpt_restricted_lt,4.656242076533314,4.383010297789102,5.059606031163798,10000,2026,state_only_dynamics,0.05
sindy_weighted,vpt_restricted_lt,3.0761018457860048,2.7662174731903293,3.384186706604148,10000,2026,state_only_dynamics,0.05
node_soft_dtw,nrmse_auc_0_1LT,0.22618044031356213,0.18991620003080356,0.2699552749120439,10000,2026,state_only_dynamics,0.05
node_strong,nrmse_auc_0_1LT,0.1112718032561603,0.08921325337601071,0.14156944971780383,10000,2026,state_only_dynamics,0.05
node_weak,nrmse_auc_0_1LT,0.13897644338639523,0.10388003442664902,0.18012917866670625,10000,2026,state_only_dynamics,0.05
sindy_strong,nrmse_auc_0_1LT,0.05013187974515538,0.04052063188491523,0.06080724169280889,10000,2026,state_only_dynamics,0.05
sindy_weak,nrmse_auc_0_1LT,0.008976650022431283,0.007216719042507475,0.01095803950228004,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,nrmse_auc_0_1LT,0.009407899610882951,0.007410656458362184,0.011711010766254288,10000,2026,state_only_dynamics,0.05
sindy_weighted,nrmse_auc_0_1LT,0.05027932975178775,0.04187734976187765,0.06044417556858987,10000,2026,state_only_dynamics,0.05
node_soft_dtw,nrmse_auc_0_2LT,0.5136462767166653,0.44558042388487795,0.5844077408021321,10000,2026,state_only_dynamics,0.05
node_strong,nrmse_auc_0_2LT,0.2913734307998898,0.23364753397042975,0.3556471306637925,10000,2026,state_only_dynamics,0.05
node_weak,nrmse_auc_0_2LT,0.34194573292849717,0.2710683715609184,0.42341809900810823,10000,2026,state_only_dynamics,0.05
sindy_strong,nrmse_auc_0_2LT,0.10588222252970955,0.09378849655600123,0.11933846473240295,10000,2026,state_only_dynamics,0.05
sindy_weak,nrmse_auc_0_2LT,0.025800467050190967,0.021867352994484567,0.031135807445954514,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,nrmse_auc_0_2LT,0.027766268069497387,0.021478694553666494,0.036064775848452926,10000,2026,state_only_dynamics,0.05
sindy_weighted,nrmse_auc_0_2LT,0.10806788430023803,0.09587422555467692,0.12115427548691668,10000,2026,state_only_dynamics,0.05
node_soft_dtw,nrmse_auc_0_5LT,0.9151545707556409,0.8701206774760567,0.9561037819222893,10000,2026,state_only_dynamics,0.05
node_strong,nrmse_auc_0_5LT,0.7232679006716455,0.6530936447112139,0.7809606247484466,10000,2026,state_only_dynamics,0.05
node_weak,nrmse_auc_0_5LT,0.7552007892569927,0.6865709293945388,0.820779272480339,10000,2026,state_only_dynamics,0.05
sindy_strong,nrmse_auc_0_5LT,0.45574349806339426,0.42050734505170073,0.4927701482257409,10000,2026,state_only_dynamics,0.05
sindy_weak,nrmse_auc_0_5LT,0.1597357040804787,0.14821967205683803,0.17230977078327403,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,nrmse_auc_0_5LT,0.173654056997896,0.14231421547845305,0.1969759945785484,10000,2026,state_only_dynamics,0.05
sindy_weighted,nrmse_auc_0_5LT,0.46323727884879706,0.4109318305535236,0.5142012504427866,10000,2026,state_only_dynamics,0.05
node_soft_dtw,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
node_strong,stability_fraction,0.9989583333333333,0.9958333333333333,1.0,10000,2026,state_only_dynamics,0.05
node_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
sindy_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
sindy_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
sindy_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.05
node_soft_dtw,rq_mmd,0.044075243833773266,0.009965705043922584,0.08991481032316115,10000,2026,state_only_dynamics,0.05
node_strong,rq_mmd,0.009325840949772677,0.005276112705419233,0.013751159812198,10000,2026,state_only_dynamics,0.05
node_weak,rq_mmd,0.017271455040473078,0.005540914314732494,0.033144044714724374,10000,2026,state_only_dynamics,0.05
sindy_strong,rq_mmd,0.0008008149073707798,0.00031769483446878003,0.0013723441706268598,10000,2026,state_only_dynamics,0.05
sindy_weak,rq_mmd,0.00121175083508062,0.00070341865051184,0.0016071517929909598,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,rq_mmd,0.00035710795390868014,0.00013288723838058,0.0005869080022869002,10000,2026,state_only_dynamics,0.05
sindy_weighted,rq_mmd,0.00102352024679286,0.0005607879662956801,0.0014862525272900397,10000,2026,state_only_dynamics,0.05
node_soft_dtw,wasserstein_x,3.005778832344787,1.7613972816600798,4.500739678492655,10000,2026,state_only_dynamics,0.05
node_strong,wasserstein_x,2.8636821477330616,1.3007072261309438,5.966598811927967,10000,2026,state_only_dynamics,0.05
node_weak,wasserstein_x,1.8785864462282584,0.8461070245309626,3.0002804980319895,10000,2026,state_only_dynamics,0.05
sindy_strong,wasserstein_x,0.2545828499330023,0.14416426917062106,0.39122075956021907,10000,2026,state_only_dynamics,0.05
sindy_weak,wasserstein_x,0.3120076373671114,0.2107886472418185,0.4132266274924042,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,wasserstein_x,0.17448324331073733,0.0878562578116783,0.26679299335191126,10000,2026,state_only_dynamics,0.05
sindy_weighted,wasserstein_x,0.44385396070069766,0.23817605223218674,0.6922860034689375,10000,2026,state_only_dynamics,0.05
node_soft_dtw,wasserstein_y,2.9994092011265794,1.7621595379243211,4.4898147839208935,10000,2026,state_only_dynamics,0.05
node_strong,wasserstein_y,3.0027395672632387,1.0673730926744804,7.138048611912608,10000,2026,state_only_dynamics,0.05
node_weak,wasserstein_y,1.9056911229945939,0.8944285513425246,2.979346441095543,10000,2026,state_only_dynamics,0.05
sindy_strong,wasserstein_y,0.2539935923148079,0.13668627582891124,0.40907222279037925,10000,2026,state_only_dynamics,0.05
sindy_weak,wasserstein_y,0.32226912332006447,0.22378065549765938,0.4207575911424694,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,wasserstein_y,0.18122880625973067,0.09485623760982205,0.27364385268070035,10000,2026,state_only_dynamics,0.05
sindy_weighted,wasserstein_y,0.4398284498640764,0.2334510494005736,0.6986172952953964,10000,2026,state_only_dynamics,0.05
node_soft_dtw,wasserstein_z,1.357814661287537,0.8241688935498154,2.0411135302444148,10000,2026,state_only_dynamics,0.05
node_strong,wasserstein_z,2.5383511504097607,0.1826638645553041,8.667521306986933,10000,2026,state_only_dynamics,0.05
node_weak,wasserstein_z,0.6659173735387199,0.3152012879418033,1.1013203897503336,10000,2026,state_only_dynamics,0.05
sindy_strong,wasserstein_z,0.31911397291802523,0.19959785403867872,0.43863009179737183,10000,2026,state_only_dynamics,0.05
sindy_weak,wasserstein_z,0.1027610333062258,0.0587306636770146,0.17185263745524412,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,wasserstein_z,0.0840946024240972,0.03659018268772502,0.1485281440432811,10000,2026,state_only_dynamics,0.05
sindy_weighted,wasserstein_z,0.35087353713947284,0.16991711921607347,0.5318299550628722,10000,2026,state_only_dynamics,0.05
node_soft_dtw,covariance_relative_error,0.2423149822860049,0.1308285235115622,0.38703482410052253,10000,2026,state_only_dynamics,0.05
node_strong,covariance_relative_error,7.721492723658975,0.05408210778754141,28.685000747932715,10000,2026,state_only_dynamics,0.05
node_weak,covariance_relative_error,0.11047321247336207,0.05221607341774733,0.18006221090326013,10000,2026,state_only_dynamics,0.05
sindy_strong,covariance_relative_error,0.0257140967837608,0.01619430138770378,0.03523389217981782,10000,2026,state_only_dynamics,0.05
sindy_weak,covariance_relative_error,0.014034376016015516,0.009960808959714122,0.01810794307231692,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,covariance_relative_error,0.009404548890992579,0.005849416270992602,0.012715407792577097,10000,2026,state_only_dynamics,0.05
sindy_weighted,covariance_relative_error,0.03158344271897966,0.01673110718156988,0.045906016118850194,10000,2026,state_only_dynamics,0.05
node_soft_dtw,lyapunov_spectrum_relative_error,0.048862472449450876,0.03138955500393883,0.07101659318604082,10000,2026,state_only_dynamics,0.05
node_strong,lyapunov_spectrum_relative_error,0.8827557100012676,0.8659695411183654,0.9005088829398621,10000,2026,state_only_dynamics,0.05
node_weak,lyapunov_spectrum_relative_error,0.5805002211931684,0.5515215832350008,0.6060900919942206,10000,2026,state_only_dynamics,0.05
sindy_strong,lyapunov_spectrum_relative_error,0.592634663023908,0.5908300758521308,0.5948160315812341,10000,2026,state_only_dynamics,0.05
sindy_weak,lyapunov_spectrum_relative_error,0.0166910567606311,0.013708392768471684,0.021335388725403838,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,lyapunov_spectrum_relative_error,0.01866086342399418,0.015522915149812043,0.021798811698176324,10000,2026,state_only_dynamics,0.05
sindy_weighted,lyapunov_spectrum_relative_error,0.5941327942231677,0.5896182452459449,0.5977158064415637,10000,2026,state_only_dynamics,0.05
sindy_strong,coefficient_relative_error,0.59595002473777,0.5892006977687625,0.6024673673679259,10000,2026,state_only_dynamics,0.05
sindy_weak,coefficient_relative_error,0.021737955438851674,0.01593552797237396,0.02724891806373584,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,coefficient_relative_error,0.029261860863357983,0.017881711115534826,0.04064201061118114,10000,2026,state_only_dynamics,0.05
sindy_weighted,coefficient_relative_error,0.603271813071712,0.5988744561504347,0.6088500476588814,10000,2026,state_only_dynamics,0.05
node_soft_dtw,training_wall_time_seconds,1253.096410283943,1191.0744643408805,1316.459033412334,10000,2026,state_only_dynamics,0.05
node_strong,training_wall_time_seconds,25.472294272482394,12.629521025065332,38.35006290932497,10000,2026,state_only_dynamics,0.05
node_weak,training_wall_time_seconds,25.033878784130017,16.613141755632437,33.57353050427822,10000,2026,state_only_dynamics,0.05
sindy_strong,training_wall_time_seconds,1.0555991355950634,1.0226373793914294,1.082919875859904,10000,2026,state_only_dynamics,0.05
sindy_weak,training_wall_time_seconds,1.1838926215966543,1.1533098673432445,1.2132406359367693,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,training_wall_time_seconds,1.102749601068596,1.0854533099740122,1.1282193644810468,10000,2026,state_only_dynamics,0.05
sindy_weighted,training_wall_time_seconds,1.0638404273738464,1.0349163051818808,1.0879559495579452,10000,2026,state_only_dynamics,0.05
node_soft_dtw,inference_seconds_per_trajectory,0.15836637863152037,0.13674999883570604,0.18437981852427276,10000,2026,state_only_dynamics,0.05
node_strong,inference_seconds_per_trajectory,0.1372317442204803,0.12928412339443937,0.15605531326693986,10000,2026,state_only_dynamics,0.05
node_weak,inference_seconds_per_trajectory,0.1333103831799235,0.13095196178471571,0.1367864343672651,10000,2026,state_only_dynamics,0.05
sindy_strong,inference_seconds_per_trajectory,0.09612467726789567,0.09502329944259444,0.09737983589795474,10000,2026,state_only_dynamics,0.05
sindy_weak,inference_seconds_per_trajectory,0.042924645916597545,0.04157360587938451,0.045083522170073845,10000,2026,state_only_dynamics,0.05
sindy_weak_weighted,inference_seconds_per_trajectory,0.040402109855494875,0.039827207176567694,0.040961050967610636,10000,2026,state_only_dynamics,0.05
sindy_weighted,inference_seconds_per_trajectory,0.09681613467982966,0.09451267515745708,0.09912962982360718,10000,2026,state_only_dynamics,0.05
